TID,Module,TestCase Description,PreCondition,TestSteps,Expected Result,Actual Result,Status,Executed QA Name,Misc (Comments),Priority,Is Automated
TID_0115,Registration,[Valid] Registration test case 15 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0116,Registration,[Valid] Registration test case 16 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0117,Registration,[Valid] Registration test case 17 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0118,Registration,[Valid] Registration test case 18 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0119,Registration,[Valid] Registration test case 19 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0120,Registration,[Valid] Registration test case 20 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0121,Registration,[Valid] Registration test case 21 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0122,Registration,[Valid] Registration test case 22 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0123,Registration,[Valid] Registration test case 23 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0124,Registration,[Valid] Registration test case 24 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0125,Registration,[Valid] Registration test case 25 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0126,Registration,[Valid] Registration test case 26 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0127,Registration,[Valid] Registration test case 27 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0128,Registration,[Valid] Registration test case 28 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0129,Registration,[Valid] Registration test case 29 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0130,Registration,[Valid] Registration test case 30 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0131,Registration,[Valid] Registration test case 31 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0132,Registration,[Valid] Registration test case 32 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0133,Registration,[Valid] Registration test case 33 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0134,Registration,[Valid] Registration test case 34 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0135,Registration,[Valid] Registration test case 35 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0136,Registration,[Valid] Registration test case 36 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0137,Registration,[Valid] Registration test case 37 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0138,Registration,[Valid] Registration test case 38 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0139,Registration,[Valid] Registration test case 39 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0140,Registration,[Valid] Registration test case 40 - verify successful flow,User has valid credentials / data for Registration module,"1. Navigate to Registration section
2. Enter valid inputs
3. Submit the form / perform action",Registration operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
